observableId	simulationConditionId	measurement	time	observableParameters	noiseParameters
pEpoR_au	-0.620353094150834	10	model2_data70	offset_pEpoR_ib_11;scale_pEpoR_ib_11;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.700049432169988	10	model2_data70	offset_pEpoR_ib_11;scale_pEpoR_ib_11;	sd_JAK2EpoR_au_H838
pJAK2_au	0	10	model2_data71	offset_pJAK2_ib_11;scale_pJAK2_ib_11;	sd_JAK2EpoR_au_H838
pEpoR_au	0	10	model2_data71	offset_pEpoR_ib_11;scale_pEpoR_ib_11;	sd_JAK2EpoR_au_H838
pJAK2_au	-0.0886567174884138	10	model2_data72	offset_pJAK2_ib_11;scale_pJAK2_ib_11;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.0361546244845432	10	model2_data72	offset_pEpoR_ib_11;scale_pEpoR_ib_11;	sd_JAK2EpoR_au_H838
pJAK2_au	-0.336323840853098	10	model2_data73	offset_pJAK2_ib_11;scale_pJAK2_ib_11;	sd_JAK2EpoR_au_H838
pEpoR_au	-0.235643985306546	10	model2_data73	offset_pEpoR_ib_11;scale_pEpoR_ib_11;	sd_JAK2EpoR_au_H838
SOCS3RNA_au	0	0	model2_data74	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838_long1;	sd_RNA_H838
SOCS3RNA_au	0.0297582097298532	5	model2_data74	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838_long1;	sd_RNA_H838
SOCS3RNA_au	0.0131357441909089	10	model2_data74	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838_long1;	sd_RNA_H838
SOCS3RNA_au	0.154459793407995	15	model2_data74	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838_long1;	sd_RNA_H838
SOCS3RNA_au	0.590552687545328	20	model2_data74	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838_long1;	sd_RNA_H838
SOCS3RNA_au	0.813994478283944	25	model2_data74	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838_long1;	sd_RNA_H838
SOCS3RNA_au	0.669883938129737	30	model2_data74	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838_long1;	sd_RNA_H838
SOCS3RNA_au	0.8555155432894	35	model2_data74	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838_long1;	sd_RNA_H838
SOCS3RNA_au	0.908632815688319	40	model2_data74	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838_long1;	sd_RNA_H838
SOCS3RNA_au	0.625012110287997	45	model2_data74	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838_long1;	sd_RNA_H838
SOCS3RNA_au	0.855743691696205	50	model2_data74	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838_long1;	sd_RNA_H838
SOCS3RNA_au	0.576864575123307	55	model2_data74	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838_long1;	sd_RNA_H838
SOCS3RNA_au	0.782761659666348	60	model2_data74	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838_long1;	sd_RNA_H838
SOCS3RNA_au	0.654157403832944	65	model2_data74	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838_long1;	sd_RNA_H838
SOCS3RNA_au	0.469127330827231	70	model2_data74	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838_long1;	sd_RNA_H838
SOCS3RNA_au	0.335726000126303	75	model2_data74	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838_long1;	sd_RNA_H838
SOCS3RNA_au	0.300655129089893	80	model2_data74	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838_long1;	sd_RNA_H838
SOCS3RNA_au	0.43588572123625	85	model2_data74	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838_long1;	sd_RNA_H838
SOCS3RNA_au	0.523893318953675	90	model2_data74	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838_long1;	sd_RNA_H838
SOCS3RNA_au	0.241384976342876	120	model2_data74	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838_long1;	sd_RNA_H838
SOCS3RNA_au	0.0690557486939976	180	model2_data74	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838_long1;	sd_RNA_H838
SOCS3RNA_au	0.176204342733561	240	model2_data74	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838_long1;	sd_RNA_H838
SOCS3RNA_au	0.0507625395315655	300	model2_data74	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838_long1;	sd_RNA_H838
CishRNA_au	0	0	model2_data74	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838_long1;	sd_RNA_H838
CishRNA_au	0.0132938717836976	5	model2_data74	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838_long1;	sd_RNA_H838
CishRNA_au	-0.0229409909243536	10	model2_data74	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838_long1;	sd_RNA_H838
CishRNA_au	0.0779052042293017	15	model2_data74	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838_long1;	sd_RNA_H838
CishRNA_au	0.266271100056203	20	model2_data74	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838_long1;	sd_RNA_H838
CishRNA_au	0.489997550908766	25	model2_data74	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838_long1;	sd_RNA_H838
CishRNA_au	0.59417345247358	30	model2_data74	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838_long1;	sd_RNA_H838
CishRNA_au	0.815127024245117	35	model2_data74	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838_long1;	sd_RNA_H838
CishRNA_au	1.03553544134591	40	model2_data74	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838_long1;	sd_RNA_H838
CishRNA_au	1.12818445701504	45	model2_data74	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838_long1;	sd_RNA_H838
CishRNA_au	1.3105866846326	50	model2_data74	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838_long1;	sd_RNA_H838
CishRNA_au	1.41460903226418	55	model2_data74	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838_long1;	sd_RNA_H838
CishRNA_au	1.5299935627416	60	model2_data74	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838_long1;	sd_RNA_H838
CishRNA_au	1.48958648109945	65	model2_data74	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838_long1;	sd_RNA_H838
CishRNA_au	1.51624655450987	70	model2_data74	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838_long1;	sd_RNA_H838
CishRNA_au	1.69418794605623	75	model2_data74	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838_long1;	sd_RNA_H838
CishRNA_au	1.55614088625505	80	model2_data74	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838_long1;	sd_RNA_H838
CishRNA_au	1.57200753926071	85	model2_data74	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838_long1;	sd_RNA_H838
CishRNA_au	1.57919915305831	90	model2_data74	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838_long1;	sd_RNA_H838
CishRNA_au	1.58880053151384	120	model2_data74	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838_long1;	sd_RNA_H838
CishRNA_au	1.46333074256534	180	model2_data74	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838_long1;	sd_RNA_H838
CishRNA_au	1.46628787404815	240	model2_data74	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838_long1;	sd_RNA_H838
CishRNA_au	1.38185830124513	300	model2_data74	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838_long1;	sd_RNA_H838
SOCS3RNA_au	0.705448149089249	40	model2_data75	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838_long1;	sd_RNA_H838
SOCS3RNA_au	NaN	45	model2_data75	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838_long1;	sd_RNA_H838
SOCS3RNA_au	0.675892052766918	50	model2_data75	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838_long1;	sd_RNA_H838
SOCS3RNA_au	NaN	55	model2_data75	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838_long1;	sd_RNA_H838
SOCS3RNA_au	0.605288071416759	60	model2_data75	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838_long1;	sd_RNA_H838
SOCS3RNA_au	NaN	65	model2_data75	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838_long1;	sd_RNA_H838
SOCS3RNA_au	-0.0469489545464586	70	model2_data75	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838_long1;	sd_RNA_H838
SOCS3RNA_au	NaN	75	model2_data75	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838_long1;	sd_RNA_H838
SOCS3RNA_au	-0.104057587576572	80	model2_data75	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838_long1;	sd_RNA_H838
SOCS3RNA_au	NaN	85	model2_data75	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838_long1;	sd_RNA_H838
SOCS3RNA_au	-0.331675470138732	90	model2_data75	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838_long1;	sd_RNA_H838
SOCS3RNA_au	-0.442057722033737	120	model2_data75	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838_long1;	sd_RNA_H838
SOCS3RNA_au	-0.905224628931357	180	model2_data75	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838_long1;	sd_RNA_H838
SOCS3RNA_au	-0.644112800228808	240	model2_data75	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838_long1;	sd_RNA_H838
SOCS3RNA_au	-0.56028919303686	300	model2_data75	SOCS3RNAeqm;SOCS3prom;init_STAT5;offset_SOCS3RNA_H838;scale_SOCS3RNA_H838_long1;	sd_RNA_H838
CishRNA_au	0.954526618274481	40	model2_data75	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838_long1;	sd_RNA_H838
CishRNA_au	NaN	45	model2_data75	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838_long1;	sd_RNA_H838
CishRNA_au	1.02755276632419	50	model2_data75	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838_long1;	sd_RNA_H838
CishRNA_au	NaN	55	model2_data75	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838_long1;	sd_RNA_H838
CishRNA_au	1.19531710345225	60	model2_data75	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838_long1;	sd_RNA_H838
CishRNA_au	NaN	65	model2_data75	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838_long1;	sd_RNA_H838
CishRNA_au	1.1665816684276	70	model2_data75	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838_long1;	sd_RNA_H838
CishRNA_au	NaN	75	model2_data75	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838_long1;	sd_RNA_H838
CishRNA_au	1.2197440105522	80	model2_data75	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838_long1;	sd_RNA_H838
CishRNA_au	NaN	85	model2_data75	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838_long1;	sd_RNA_H838
CishRNA_au	1.05556499436959	90	model2_data75	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838_long1;	sd_RNA_H838
CishRNA_au	1.00501365812797	120	model2_data75	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838_long1;	sd_RNA_H838
CishRNA_au	0.798307235731484	180	model2_data75	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838_long1;	sd_RNA_H838
CishRNA_au	0.7119331172962	240	model2_data75	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838_long1;	sd_RNA_H838
CishRNA_au	0.69180960320017	300	model2_data75	CISHRNAeqm;init_STAT5;offset_CISRNA_H838;scale_CISRNA_H838_long1;	sd_RNA_H838
